id,xmax,ymax,zmax,xmin,ymin,zmin,length,height,width
1586323,-1373.02453070161,605.707923769342,2052.99999999997,-1385.02453070161,567.076397289065,2040.99999999997,,150,100
1586324,-1585.89300422143,377.90714448854,2052.99999999997,-1638.0245307017,365.907144488539,2040.99999999997,,150,100
1586330,-30.2031375392834,605.707923769341,2052.99999999997,-42.2031375392845,567.076397289065,2040.99999999997,,150,100
1586331,-179.733668186276,605.707923769342,2057.99999999997,-201.733668186276,567.076397289065,2035.99999999997,,150,100
1586332,-239.733668186276,605.707923769342,2057.99999999997,-261.733668186276,567.076397289065,2035.99999999997,,150,100
1586333,-135.203137539284,605.707923769342,2052.99999999997,-147.203137539285,567.076397289065,2040.99999999997,,150,100
1586334,117.796862460813,377.90714448854,2052.99999999997,65.6653359805366,365.907144488539,2040.99999999997,,150,100
1586340,-1478.02453070161,605.707923769341,2354.99999999997,-1490.02453070161,567.076397289065,2342.99999999997,,150,100
1586341,-1318.49400005461,605.707923769342,2359.99999999997,-1340.49400005461,567.076397289065,2337.99999999997,,150,100
1586342,-1258.49400005461,605.707923769342,2359.99999999997,-1280.49400005461,567.076397289065,2337.99999999997,,150,100
1586343,-1373.02453070161,605.707923769342,2354.99999999997,-1385.02453070161,567.076397289065,2342.99999999997,,150,100
1586344,-1585.89300422143,377.90714448854,2354.99999999997,-1638.0245307017,365.907144488539,2342.99999999997,,150,100
1586350,-30.2031375392834,605.707923769341,2354.99999999997,-42.2031375392845,567.076397289065,2342.99999999997,,150,100
1586351,-179.733668186276,605.707923769342,2359.99999999997,-201.733668186276,567.076397289065,2337.99999999997,,150,100
1586352,-239.733668186276,605.707923769342,2359.99999999997,-261.733668186276,567.076397289065,2337.99999999997,,150,100
1586353,-135.203137539284,605.707923769342,2354.99999999997,-147.203137539285,567.076397289065,2342.99999999997,,150,100
1586354,117.796862460813,377.90714448854,2354.99999999997,65.6653359805366,365.907144488539,2342.99999999997,,150,100
1586360,-1478.02453070161,605.707923769341,2656.99999999997,-1490.02453070161,567.076397289065,2644.99999999997,,150,100
1586361,-1318.49400005461,605.707923769342,2661.99999999997,-1340.49400005461,567.076397289065,2639.99999999997,,150,100
1586362,-1258.49400005461,605.707923769342,2661.99999999997,-1280.49400005461,567.076397289065,2639.99999999997,,150,100
1586363,-1373.02453070161,605.707923769342,2656.99999999997,-1385.02453070161,567.076397289065,2644.99999999997,,150,100
1586364,-1585.89300422143,377.90714448854,2656.99999999997,-1638.0245307017,365.907144488539,2644.99999999997,,150,100
1586370,-30.2031375392834,605.707923769341,2656.99999999997,-42.2031375392845,567.076397289065,2644.99999999997,,150,100
1586371,-179.733668186276,605.707923769342,2661.99999999997,-201.733668186276,567.076397289065,2639.99999999997,,150,100
1586372,-239.733668186276,605.707923769342,2661.99999999997,-261.733668186276,567.076397289065,2639.99999999997,,150,100
1586373,-135.203137539284,605.707923769342,2656.99999999997,-147.203137539285,567.076397289065,2644.99999999997,,150,100
1586374,117.796862460813,377.90714448854,2656.99999999997,65.6653359805366,365.907144488539,2644.99999999997,,150,100
1586380,-1478.02453070161,605.707923769341,2958.99999999997,-1490.02453070161,567.076397289065,2946.99999999997,,150,100
1586381,-1318.49400005461,605.707923769342,2963.99999999997,-1340.49400005461,567.076397289065,2941.99999999997,,150,100
